3483,BIRCHIP,VIC,-35:58:59,-142:55:8
3485,WOOMELANG,VIC,-35:38:45,-142:39:47
3487,LASCELLES,VIC,-35:27:37,-142:40:42
3488,SPEED,VIC,-35:24:11,-142:26:10
3489,TEMPY,VIC,-35:17:13,-142:24:33
3490,OUYEN,VIC,-34:46:44,-142:16:44
3491,PATCHEWOLLOCK,VIC,-35:23:03,-142:11:25
3494,NANGILOC,VIC,-34:28:37,-142:21:17
3496,WERRIMULL,VIC,-34:27:17,-142:12:4
3498,IRYMPLE,VIC,-34:14:14,-142:10:14
3500,PARINGI,NSW,-33:53:31,-142:38:57
3501,NICHOLS POINT,VIC,36219::,-54::
3509,UNDERBOOL,VIC,-35:10:15,-141:48:30
3512,MURRAYVILLE,VIC,-35:19:36,-141:10:22
3515,MARONG,VIC,-36:44:17,-144:7:58
3516,LEICHARDT,VIC,-36:36:12,-143:56:19
3517,SERPENTINE,VIC,-36:31:28,-143:50:41
3518,WEDDERBURN,VIC,-36:18:50,-143:33:00
3520,KORONG VALE,VIC,-36:21:30,-143:42:15
3521,PYALONG,VIC,-37:3:45,-145:0:5
3522,TOOBORAC,VIC,-37:03:24,-144:46:12
3523,KNOWSLEY,VIC,-36:55:13,-144:42:15
3525,WYCHITELLA,VIC,-36:16:15,-143:20:51
3527,WYCHEPROOF,VIC,-36:4:44,-143:13:24
3529,NULLAWIL,VIC,-35:52:41,-143:11:60
3530,CULGOA,VIC,-35:43:21,-143:6:11
3531,BERRIWILLOCK,VIC,-35:38:12,-142:59:37
3533,SEA LAKE,VIC,-35:30:12,-142:51:2
3537,GREDGWIN,VIC,-35:58:22,-143:37:6
3540,QUAMBATOOK,VIC,-35:50:33,-143:30:27
3542,LALBERT,VIC,-35:45:28,-143:26:33
3544,WAITCHIE,VIC,-35:28:21,-143:15:46
3546,MANANGATANG,VIC,-35:03:06,-142:52:58
3549,ROBINVALE,VIC,-34:34:52,-142:46:34
3550,WHITE HILLS,VIC,-36:45:37,-144:15:31
3551,TOOLLEEN,VIC,-36:48:15,-144:17:59
3555,KANGAROO FLAT,VIC,-36:45:51,-144:14:31
3556,SEBASTIAN,VIC,-36:43:13,-144:14:48
3557,GOORNONG,VIC,-36:36:58,-144:30:3
3558,HUNTER,VIC,-36:31:45,-144:38:28
3559,COROP,VIC,-36:30:60,-144:45:34
3561,ROCHESTER,VIC,-36:21:41,-144:42:6
3562,TORRUMBARRY,VIC,-36:1:50,-144:30:50
3563,LOCKINGTON,VIC,-36:16:14,-144:32:7
3564,SIMMIE,VIC,-36:07:55,-144:44:59
3566,GUNBOWER,VIC,-35:57:32,-144:22:15
3567,MINCHA WEST,VIC,-35:54:21,-144:17:59
3568,COHUNA,VIC,-35:48:39,-144:12:46
3570,RAYWOOD,VIC,-36:25:15,-144:23:40
3571,TANDARRA,VIC,-36:22:15,-144:13:46
3573,MITIAMO,VIC,-36:9:39,-144:15:23
3575,YARRAWALLA,VIC,-35:59:25,-144:12:05
3576,DURHAM OX,VIC,-36:7:33,-143:55:16
3579,MURRABIT,VIC,-35:44:05,-143:55:12
3580,KOONDROOK,VIC,-35:37:56,-144:7:4
3584,LAKE BOGA,VIC,-35:27:38,-143:37:45
3585,SWAN HILL,VIC,-35:06:04,-143:31:40
3588,WOORINEN SOUTH,VIC,-35:17:31,-143:27:6
3591,VINIFERA,VIC,-35:11:54,-143:23:6
3594,NYAH,VIC,-35:7:49,-143:21:21
3595,NYAH WEST,VIC,-35:11:29,-143:20:39
3597,PIANGIL,VIC,-34:53:19,-143:10:24
3599,BOUNDARY BEND,VIC,-34:42:52,-143:08:57
3608,WAHRING,VIC,-36:50:52,-144:55:50
3610,MURCHISON,VIC,-36:37:18,-145:12:59
3612,WANALTA,VIC,-36:35:35,-145:00:32
3614,TOOLAMBA,VIC,-36:29:54,-145:20:13
3616,TOOLAMBA EAST,VIC,-36:26:41,-145:13:19
3620,WYUNA,VIC,-36:18:53,-145:02:47
3621,YAMBUNA,VIC,-36:15:19,-144:56:44
3622,STRATHALLAN,VIC,-36:14:41,-144:46:55
3623,STANHOPE,VIC,-36:26:59,-144:58:54
3629,UNDERA,VIC,-36:23:43,-145:21:35
3630,SHEPPARTON,VIC,356397::,-5972474::
3631,TAMLEUGH WEST,VIC,-36:24:44,-145:27:39
3633,CONGUPNA,VIC,-36:19:36,-145:24:56
3634,TALLYGAROOPNA,VIC,-36:13:47,-145:33:28
3635,WUNGHNU,VIC,-36:09:55,-145:23:28
3636,NUMURKAH,VIC,-36:5:47,-145:25:57
3638,NATHALIA,VIC,-35:59:4,-145:16:52
3639,PICOLA,VIC,-35:57:42,-144:58:18
3640,KATUNGA,VIC,-35:59:13,-145:30:23
3641,STRATHMERTON,VIC,-35:56:4,-145:26:30
3644,YARROWEYAH,VIC,-35:54:58,-145:39:8
3647,DOOKIE COLLEGE,VIC,-36:23:9,-145:42:14
3658,STRATH CREEK,VIC,-37:10:41,-145:09:05
3659,TALLAROOK,VIC,-37:5:38,-145:6:6
3660,TRAWOOL,VIC,-37:7:19,-145:24:42
3662,PUCKAPUNYAL MILPO,VIC,-36:59:36,-145:0:40
3663,MANGALORE,VIC,-36:53:55,-145:10:48
3664,AVENEL,VIC,-36:55:2,-145:12:18
3665,LONGWOOD,VIC,-36:48:14,-145:25:06
3666,STRATHBOGIE,VIC,-36:51:06,-145:40:19
3669,VIOLET TOWN,VIC,-36:43:23,-145:42:58
3670,WARRENBAYNE,VIC,-36:36:12,-145:52:21
3672,BENALLA,VIC,-36:33:28,-145:58:6
3673,WINTON,VIC,-36:34:53,-146:7:41
3675,HANSONVILLE,VIC,-36:25:02,-146:12:48
3677,WANGARATTA,VIC,-36:22:07,-146:17:48
3678,OXLEY,VIC,-36:23:9,-146:12:15
3682,SPRINGHURST,VIC,-36:11:28,-146:29:45
3683,CHILTERN,VIC,-36:9:4,-146:36:43
3685,RUTHERGLEN,VIC,-36:3:20,-146:27:46
3687,WAHGUNYAH,VIC,-36:1:1,-146:23:49
3688,WOORAGEE NORTH,VIC,-36:06:34,-146:43:24
3690,WODONGA,VIC,-36:7:19,-146:53:2
3691,TANGAMBALANGA,VIC,-36:15:5,-146:50:40
3697,TAWONGA,VIC,-36:41:40,-147:12:17
3699,MOUNT BEAUTY,VIC,-36:44:05,-147:09:16
3700,TALLANGATTA,VIC,-36:14:33,-147:12:00
3701,SHELLEY,VIC,-36:32:17,-147:22:35
3704,KOETONG,VIC,-36:12:55,-147:32:19
3705,CUDGEWA,VIC,-36:11:23,-147:47:6
3707,TOWONG,VIC,-36:09:10,-147:51:36
3709,WALWA,VIC,-35:58:3,-147:43:59
3712,THORNTON,VIC,-37:16:42,-145:50:56
3713,EILDON,VIC,-37:13:16,-145:54:20
3714,TAGGERTY,VIC,-37:13:13,-145:42:16
3715,WOODFIELD,VIC,-36:56:20,-145:49:56
3717,YEA,VIC,-37:23:1,-145:28:20
3718,MOLESWORTH,VIC,-37:07:38,-145:32:12
3719,YARCK,VIC,-37:4:47,-145:34:20
3720,BONNIE DOON,VIC,-37:1:19,-145:52:21
3722,MIRIMBAH,VIC,-37:8:53,-146:25:59
3725,GOORAMBAT,VIC,-36:25:12,-146:00:54
3726,THOONA,VIC,-36:19:47,-145:53:33
3727,YUNDOOL,VIC,-36:16:22,-145:53:40
3728,WILBY,VIC,-36:08:37,-145:51:58
3730,YARRAWONGA,VIC,-36:0:48,-145:59:41
3732,MOYHU,VIC,-36:42:08,-146:18:41
3733,WHITLANDS,VIC,-36:45:58,-146:24:50
3735,WHOROULY,VIC,-36:28:46,-146:37:45
3737,MYRTLEFORD,VIC,-36:33:21,-146:43:5
3739,EUROBIN,VIC,-36:38:23,-146:51:34
3740,POREPUNKAH,VIC,-36:43:29,-146:49:04
3741,MOUNT HOTHAM,VIC,-36:39:32,-146:57:40
3744,WANDILIGONG,VIC,-36:45:53,-147:0:8
3747,WOORAGEE,VIC,-36:22:29,-146:40:39
3749,YACKANDANDAH,VIC,-36:18:52,-146:50:21
3750,WOLLERT,VIC,-37:35:35,-145:02:21
3752,SOUTH MORANG,VIC,-37:37:16,-145:04:51
3753,BEVERIDGE,VIC,-37:27:43,-144:58:19
3754,YAN YEAN SOUTH,VIC,-37:37:37,-145:09:49
3755,YAN YEAN,VIC,-37:33:39,-145:06:20
3756,WALLAN,VIC,-37:22:55,-144:57:49
3757,WHITTLESEA,VIC,-37:30:57,-145:07:05
3758,WANDONG,VIC,-37:22:36,-145:1:45
3759,PANTON HILL,VIC,-37:38:37,-145:14:13
3761,ST ANDREWS,VIC,-37:36:7,-145:16:24
3763,KINGLAKE,VIC,-37:31:25,-145:18:58
3764,KILMORE,VIC,-37:18:28,-144:57:27
3765,MONTROSE,VIC,-37:48:42,-145:20:22
3766,KALORAMA,VIC,-37:49:29,-145:21:40
3767,MOUNT DANDENONG,VIC,-37:49:48,-145:21:06
3770,GRUYERE,VIC,-37:46:07,-145:26:40
3775,YARRA GLEN,VIC,-37:36:17,-145:24:58
3777,TOOLANGI,VIC,-37:34:09,-145:31:27
3778,NARBETHONG,VIC,-37:32:58,-145:39:40
3779,MARYSVILLE,VIC,-37:30:46,-145:44:38
3781,COCKATOO,VIC,-37:57:18,-145:29:17
3782,MACCLESFIELD,VIC,-37:56:03,-145:26:34
3783,GEMBROOK,VIC,-37:57:9,-145:32:35
3786,FERNY CREEK,VIC,-37:52:50,-145:19:60
3788,OLINDA,VIC,-37:51:20,-145:21:54
3789,SHERBROOKE,VIC,-37:53:14,-145:22:9
3791,KALLISTA,VIC,-37:54:1,-145:23:6
3793,MONBULK,VIC,-37:52:25,-145:25:30
3795,SILVAN,VIC,-37:49:35,-145:26:35
3796,MOUNT EVELYN,VIC,-37:47:21,-145:22:44
3797,YARRA JUNCTION,VIC,-37:52:54,-145:41:32
3799,WESBURN,VIC,-37:45:19,-145:41:15
3802,ENDEAVOUR HILLS,VIC,-37:58:36,-145:15:0
3803,HALLAM,VIC,-38:0:8,-145:15:32
3804,NARRE WARREN NORTH,VIC,-38:00:10,-145:19:37
3805,NARRE WARREN,VIC,-38:1:57,-145:18:11
3806,HARKAWAY,VIC,-38:2:18,-145:20:29
3807,GUYS HILL,VIC,-38:3:9,-145:21:54
3808,BEACONSFIELD UPPER,VIC,-37:59:58,-145:25:34
3809,OFFICER,VIC,-38:03:42,-145:23:17
3810,PAKENHAM UPPER,VIC,-38:03:09,-145:26:58
3812,NAR NAR GOON,VIC,-38:4:59,-145:34:8
3813,TYNONG,VIC,-38:04:30,-145:39:07
3814,VERVALE,VIC,-38:4:43,-145:42:30
3815,TONIMBUK,VIC,-38:05:30,-145:44:11
3816,MODELLA,VIC,-38:6:58,-145:46:58
3818,RIPPLEBROOK,VIC,-38:6:51,-145:53:53
3820,WARRAGUL,VIC,-38:11:9,-145:55:39
3821,ROKEBY,VIC,-37:53:44,-145:59:53
3822,DARNUM,VIC,-38:10:54,-146:00:49
3823,YARRAGON,VIC,-38:14:27,-146:5:35
3824,YULUNGAH,VIC,-38:13:19,-146:7:50
3825,YALLOURN NORTH,VIC,-38:13:24,-146:14:20
3831,NEERIM SOUTH,VIC,-38:01:20,-145:57:15
3833,NOOJEE,VIC,-37:50:31,-146:15:44
3835,THORPDALE,VIC,-38:17:17,-146:10:28
3840,MORWELL,VIC,-38:13:58,-146:24:49
3842,CHURCHILL,VIC,-38:18:49,-146:25:41
3844,WILLUNG SOUTH,VIC,-38:24:26,-146:38:13
3847,WILLUNG,VIC,-38:7:33,-146:48:10
3850,WURRUK,VIC,-38:18:45,-148:26:17
3854,GLENGARRY,VIC,-38:4:49,-146:36:24
3858,SEATON,VIC,-37:58:58,-146:47:6
3860,VALENCIA CREEK,VIC,-37:35:27,-146:34:51
3862,STRATFORD,VIC,-37:44:56,-147:8:31
3865,LINDENOW,VIC,-37:48:12,-147:27:16
3869,YINNAR,VIC,-38:25:16,-146:27:32
3870,MORWELL RIVER PRISON,VIC,-38:22:33,-146:15:42
3871,MIRBOO NORTH,VIC,-38:15:53,-146:2:39
3874,WOODSIDE,VIC,-38:31:34,-146:52:34
3875,WY YUNG,VIC,-37:42:28,-147:33:34
3880,RAYMOND ISLAND,VIC,-37:54:32,-147:42:58
3882,NICHOLSON,VIC,-37:49:5,-147:44:6
3885,WULGULMERANG,VIC,-37:32:0,-147:50:14
3886,NEWMERELLA,VIC,-37:43:60,-148:25:44
3887,WAIREWA,VIC,-37:41:41,-148:05:22
3888,TUBBUT,VIC,-37:42:21,-148:27:16
3889,SYDENHAM INLET,VIC,-37:45:23,-148:57:48
3890,NOORINBEE,VIC,-37:34:3,-149:4:3
3891,GIPSY POINT,VIC,-37:24:45,-149:32:46
3892,MALLACOOTA,VIC,-37:32:3,-149:42:58
3893,TAMBO CROSSING,VIC,-37:31:0,-147:49:60
3895,ENSAY,VIC,-37:22:5,-147:50:2
3896,SWIFTS CREEK,VIC,-37:26:36,-147:49:31
3898,OMEO,VIC,-37:03:16,-147:33:56
3900,BENAMBRA,VIC,-36:57:20,-147:42:6
3902,JOHNSONVILLE,VIC,-37:49:26,-147:51:0
3903,SWAN REACH,VIC,-37:52:19,-147:51:2
3904,METUNG,VIC,-37:53:6,-147:51:6
3909,LAKES ENTRANCE,VIC,-37:52:11,-148:1:6
3910,LANGWARRIN,VIC,-38:8:0,-145:10:45
3911,BAXTER,VIC,-38:11:48,-145:9:22
3912,SOMERVILLE,VIC,-38:13:22,-145:10:38
3913,TYABB,VIC,-38:15:57,-145:10:46
3915,TUERONG,VIC,-38:17:32,-145:12:37
3916,SHOREHAM,VIC,-38:24:46,-145:4:29
3918,BITTERN,VIC,-38:20:13,-145:10:37
3919,CRIB POINT,VIC,-38:21:17,-145:11:27
3920,HMAS CERBERUS,VIC,-38:22:14,-145:11:3
3921,TANKERTON,VIC,-38:23:5,-145:18:5
3922,COWES,VIC,-38:27:55,-145:14:33
3923,RHYLL,VIC,-38:28:2,-145:18:58
3925,SAN REMO,VIC,-38:31:39,-145:22:12
3926,MERRICKS NORTH,VIC,-38:19:58,-145:5:13
3927,SOMERS,VIC,-38:23:32,-145:10:41
3928,MAIN RIDGE,VIC,-38:23:38,-144:58:13
3929,FLINDERS,VIC,-38:29:6,-145:1:41
3930,MOUNT ELIZA,VIC,-38:11:50,-145:07:13
3931,MORNINGTON,VIC,-38:13:6,-145:2:2
3933,MOOROODUC,VIC,-38:12:58,-145:6:30
3934,MOUNT MARTHA,VIC,-38:17:31,-145:00:59
3936,SAFETY BEACH,VIC,-38:21:20,-144:57:5
3937,RED HILL SOUTH,VIC,-38:22:07,-144:59:46
3938,MCCRAE,VIC,-38:20:55,-144:55:43
3939,ROSEBUD,VIC,-38:27:47,-144:54:36
3940,ROSEBUD WEST,VIC,-38:21:49,-144:53:1
3941,TOOTGAROOK,VIC,-38:22:46,-144:48:19
3942,BLAIRGOWRIE,VIC,-38:21:37,-144:46:14
3943,SORRENTO,VIC,-38:20:22,-144:44:28
3944,PORTSEA,VIC,-38:18:10,-144:38:50
3945,WOODLEIGH,VIC,-38:24:07,-145:40:27
3950,KORUMBURRA,VIC,-38:26:17,-145:49:20
3951,OUTTRIM,VIC,-38:25:06,-145:48:29
3953,NERRENA,VIC,-38:28:6,-145:57:21
3956,WALKERVILLE SOUTH,VIC,-38:33:27,-145:57:52
3957,STONY CREEK,VIC,-38:36:12,-146:7:41
3959,WARATAH BAY,VIC,-38:41:40,-146:04:54
3960,YANAKIE,VIC,-38:34:18,-146:18:20
3962,TOORA,VIC,-38:39:24,-146:20:37
3965,PORT WELSHPOOL,VIC,-38:42:02,-146:27:24
3966,WELSHPOOL,VIC,-38:40:9,-146:26:7
3971,YARRAM,VIC,-38:42:14,-146:39:59
3975,LYNDHURST,VIC,-38:3:37,-145:13:18
3976,HAMPTON PARK,VIC,-38:3:9,-145:15:38
3977,TOORADIN NORTH,VIC,-38:06:21,-145:16:51
3978,CLYDE,VIC,-38:8:5,-145:19:47
3979,KERNOT,VIC,-38:28:19,-145:37:20
3980,WARNEET,VIC,-38:12:40,-145:22:41
3981,YANNATHAN,VIC,-38:12:3,-145:29:12
3984,THE GURDIES,VIC,-38:19:20,-145:31:53
3987,NYORA,VIC,-38:20:5,-145:40:10
3988,POOWONG,VIC,-38:20:38,-145:45:50
3991,BASS,VIC,-38:26:18,-145:27:41
3992,DALYSTON,VIC,-38:33:50,-145:32:45
3995,WOOLAMAI,VIC,-38:29:25,-145:32:59
3996,INVERLOCH,VIC,-38:38:11,-145:43:55
4000,SPRING HILL,QLD,-27:27:43,-153:01:20
4005,TENERIFFE,QLD,-27:28:24,-153:02:55
4006,NEWSTEAD,QLD,-27:27:26,-153:01:50
4007,WHINSTANES,QLD,-27:25:40,-153:4:0
4008,PINKENBA,QLD,-27:25:35,-153:07:17
4009,EAGLE FARM,QLD,-27:22:4,-153:8:17
4010,BREAKFAST CREEK,QLD,-27:25:52,-153:2:24
4011,HENDRA,QLD,-27:25:2,-153:3:27
4012,WAVELL HEIGHTS NORTH,QLD,-27:23:41,-153:2:53
4013,NORTHGATE,QLD,-27:23:7,-153:4:22
4014,VIRGINIA,QLD,-27:23:0,-153:4:15
4017,SHORNCLIFFE,QLD,-27:18:42,-153:2:29
4019,WOODY POINT,QLD,-27:14:48,-153:5:58
4020,SCARBOROUGH,QLD,-27:13:53,-153:6:14
4021,KIPPA-RING,QLD,-27:13:35,-153:5:14
4022,ROTHWELL,QLD,-27:13:17,-153:02:48
4025,TANGALOOMA,QLD,-27:4:35,-153:22:5
4029,ROYAL BRISBANE HOSPITAL,QLD,-27:27:0,-153:1:31
4030,WOOLOOWIN,QLD,-27:26:22,-153:01:50
4031,KEDRON,QLD,-27:24:21,-153:1:49
4032,CRAIGSLEA,QLD,-27:22:55,-153:00:14
4034,ZILLMERE,QLD,-27:22:56,-153:03:13
4035,BRIDGEMAN DOWNS,QLD,-27:20:53,-152:57:56
4036,BALD HILLS,QLD,-27:18:47,-153:0:59
4037,EATONS HILL,QLD,-27:20:26,-152:57:21
4051,WILSTON,QLD,-27:25:11,-152:59:40
4053,STAFFORD HEIGHTS,QLD,-27:24:45,-153:0:44
4054,KEPERRA,QLD,-27:23:58,-152:57:27
4055,UPPER KEDRON,QLD,-27:24:10,-152:56:14
4059,RED HILL,QLD,-27:27:10,-153:00:55
4060,ST JOHNS WOOD,QLD,-27:26:54,-152:58:58
4061,THE GAP,QLD,-27:26:47,-152:56:40
4064,ROSALIE,QLD,-27:27:43,-153:00:08
4065,RAINWORTH,QLD,-27:27:39,-152:59:2
4066,TORWOOD,QLD,-27:27:45,-152:57:24
4067,ST LUCIA,QLD,-27:29:44,-153:0:48
4068,TARINGA,QLD,-27:29:59,-152:58:14
4069,UPPER BROOKFIELD,QLD,-27:30:36,-152:56:45
4070,MOGGILL,QLD,-27:33:14,-152:52:40
4073,SINNAMON PARK,QLD,-27:32:22,-152:56:52
4074,WESTLAKE,QLD,-27:32:39,-152:56:24
4075,SHERWOOD,QLD,-27:32:01,-152:58:45
4076,WACOL,QLD,-27:33:48,-152:56:45
4077,RICHLANDS,QLD,-27:34:29,-152:58:6
4101,SOUTH BRISBANE,QLD,-27:28:39,-153:1:10
4102,WOOLLOONGABBA,QLD,-27:29:49,-153:1:49
4103,FAIRFIELD,QLD,-27:31:13,-153:01:47
4104,YERONGA,QLD,-27:31:3,-153:1:9
4105,YEERONGPILLY,QLD,-27:31:37,-153:00:39
4106,ROCKLEA,QLD,-27:33:25,-153:0:6
4107,SALISBURY,QLD,-27:32:45,-153:1:53
4108,COOPERS PLAINS,QLD,-27:33:38,-153:2:51
4109,SUNNYBANK HILLS,QLD,-27:33:60,-153:3:40
4110,WILLAWONG,QLD,-27:34:28,-153:1:10
4111,NATHAN,QLD,-27:33:30,-153:3:42
4112,KURABY,QLD,-27:36:55,-153:5:40
4113,RUNCORN,QLD,-27:35:39,-153:4:13
4114,WOODRIDGE,QLD,-27:37:44,-153:5:57
4115,PARKINSON,QLD,-27:36:26,-153:1:58
4116,STRETTON,QLD,504150::,-6946370::
4117,KARAWATHA,QLD,-27:37:25,-153:04:45
4118,REGENTS PARK,QLD,-27:39:51,-153:2:22
4119,UNDERWOOD,QLD,-27:36:30,-153:6:32
4120,STONES CORNER,QLD,-27:30:33,-153:3:0
4121,WELLERS HILL,QLD,-27:31:15,-153:03:41
4122,WISHART,QLD,-27:32:41,-153:03:56
4123,ROCHEDALE SOUTH,QLD,-27:35:17,-153:06:38
4124,GREENBANK,QLD,-27:41:2,-152:58:58
4125,PARK RIDGE,QLD,-27:42:18,-153:02:16
4127,SPRINGWOOD,QLD,-27:37:10,-153:07:26
4128,TANAH MERAH,QLD,-27:39:40,-153:10:13
4129,LOGANHOLME,QLD,-27:40:23,-153:11:12
4130,CORNUBIA,QLD,-27:40:59,-153:15:3
4131,MEADOWBROOK,QLD,-27:40:20,-153:8:26
4132,MARSDEN,QLD,-27:41:0,-153:6:45
4133,WATERFORD WEST,QLD,-27:41:34,-153:07:58
4151,COORPAROO,QLD,-27:29:40,-153:3:37
4152,CARINDALE,QLD,-27:29:37,-153:04:55
4153,BELMONT,QLD,-27:30:18,-153:07:33
4154,WAKERLEY,QLD,-27:28:48,-153:11:13
4155,CHANDLER,QLD,-27:30:27,-153:9:11
4156,BURBANK,QLD,-27:33:06,-153:10:38
4157,SHELDON,QLD,-27:31:31,-153:11:24
4158,THORNESIDE,QLD,-27:29:16,-153:11:21
4159,BIRKDALE,QLD,-27:29:58,-153:13:17
4160,WELLINGTON POINT,QLD,-27:29:44,-153:14:20
4161,BURWOOD HEIGHTS,QLD,-27:31:19,-153:13:47
4163,RABY BAY,QLD,-27:31:5,-153:16:43
4164,THORNLANDS,QLD,-27:33:28,-153:15:54
4165,VICTORIA POINT,QLD,-27:35:6,-153:17:35
4169,KANGAROO POINT,QLD,-27:28:44,-153:2:0
4170,SEVEN HILLS,QLD,-27:27:32,-153:5:8
4171,HAWTHORNE,QLD,-27:28:24,-153:3:35
4172,MURARRIE,QLD,-27:25:59,-153:7:32
4173,TINGALPA DC,QLD,-27:27:55,-153:7:21
4174,HEMMANT,QLD,-27:27:34,-153:8:9
4178,WYNNUM WEST,QLD,-27:27:52,-153:8:42
4179,MANLY WEST,QLD,-27:27:57,-153:10:52
4183,POINT LOOKOUT,QLD,-27:34:28,-153:27:43
4184,RUSSELL ISLAND,QLD,-27:37:13,-153:21:32
4205,BETHANIA,QLD,-27:41:24,-153:9:26
4207,YATALA,QLD,-27:42:33,-153:12:03
4208,ORMEAU,QLD,-27:47:24,-153:12:43
4209,WILLOW VALE,QLD,-27:48:15,-153:16:51
4210,WONGAWALLAN,QLD,-27:53:30,-153:18:42
4211,PACIFIC PINES,QLD,-27:58:57,-153:20:22
4212,SANTA BARBARA,QLD,-27:51:15,-153:21:39
4213,WORONGARY,QLD,-28:4:54,-153:22:57
4214,PARKWOOD,QLD,-27:56:16,-153:22:24
4215,SOUTHPORT,QLD,-27:57:19,-153:24:28
4216,SOVEREIGN ISLANDS,QLD,-27:54:55,-153:23:58
4217,THE SPIT,QLD,-27:59:54,-153:25:36
4218,RIO VISTA,QLD,-28:2:17,-153:25:33
4219,WEST BURLEIGH,QLD,-28:06:35,-153:25:51
4220,MIAMI,QLD,-28:3:57,-153:26:12
4221,PALM BEACH,QLD,-28:07:09,-153:26:34
4223,CURRUMBIN WATERS,QLD,-28:08:24,-153:28:47
4224,TUGUN,QLD,-28:8:35,-153:29:35
4225,RAINBOW BAY,QLD,-28:10:20,-153:32:18
4226,ROBINA,QLD,-28:3:12,-153:25:7
4227,STEPHENS,QLD,-28:6:33,-153:25:12
4228,TALLEBUDGERA VALLEY,QLD,-28:11:48,-153:20:42
4229,BOND UNIVERSITY,QLD,-28:04:30,-153:24:57
4270,TAMBORINE VILLAGE,QLD,-27:52:52,-153:7:39
4271,EAGLE HEIGHTS,QLD,-27:54:24,-153:11:49
4272,NORTH TAMBORINE,QLD,-27:59:53,-153:10:51
4275,WONGLEPONG,QLD,-28:1:7,-153:9:46
4280,MACLEAN,QLD,-27:48:16,-153:01:19
4285,KOORALBYN,QLD,-27:54:38,-153:4:16
4287,RATHDOWNEY,QLD,-28:12:00,-152:47:46
4300,SPRINGFIELD LAKES,QLD,-27:36:48,-152:53:04
4301,REDBANK PLAINS,QLD,-27:35:48,-152:52:23
4303,NEW CHUM,QLD,-27:35:14,-152:49:39
4304,SILKSTONE,QLD,-27:35:49,-152:49:13
4305,YAMANTO,QLD,-27:35:31,-152:45:26
4306,WILLOWBANK,QLD,-27:24:20,-152:41:17
4307,HARRISVILLE,QLD,-27:48:44,-152:39:52
4309,WASHPOOL,QLD,-27:55:37,-152:34:27
4310,ROADVALE,QLD,-27:58:19,-152:39:43
4311,WIVENHOE HILL,QLD,-27:30:14,-152:35:26
4312,SOMERSET DAM,QLD,-27:7:2,-152:32:56
4313,YIMBUN,QLD,-27:5:2,-152:21:60
4340,MOUNT WALKER WEST,QLD,-27:35:45,-152:36:3
4341,TOWNSON,QLD,-27:48:20,-152:23:52
4343,WOODLANDS,QLD,-27:32:0,-152:24:22
4344,UPPER FLAGSTONE,QLD,-27:30:32,-152:4:59
4346,MARBURG,QLD,-27:34:49,-152:33:50
4347,WINWILL,QLD,-27:33:51,-152:11:48
4354,GOOMBUNGEE,QLD,-27:23:04,-151:55:23
4355,PIERCE CREEK,QLD,-27:16:43,-151:59:41
4356,YARRANLEA,QLD,-27:43:20,-151:37:32
4357,MILLMERRAN,QLD,-28:00:50,-151:14:26
4358,CAMBOOYA,QLD,-27:39:27,-151:51:19
4359,WEST HALDON,QLD,-27:46:48,-151:56:19
4360,NOBBY,QLD,-27:47:59,-151:51:21
4361,CLIFTON,QLD,-27:56:20,-151:43:48
4362,GOOMBURRA,QLD,-28:05:59,-151:52:23
4370,WARWICK,QLD,-28:3:39,-152:14:23
4373,KILLARNEY,QLD,-28:20:5,-152:18:41
4374,DALVEEN,QLD,-28:29:44,-151:42:42
4375,COTTONVALE,QLD,-28:32:12,-151:49:59
4377,THE SUMMIT,QLD,-28:34:37,-151:56:56
4380,STANTHORPE,QLD,-28:39:19,-151:56:48
4381,GLEN APLIN,QLD,-28:44:30,-151:52:28
4382,BALLANDEAN,QLD,-28:51:42,-151:52:1
4383,WALLANGARRA,QLD,-28:55:31,-151:55:44
4385,TEXAS,QLD,-29:0:5,-151:3:24
4387,INGLEWOOD,QLD,-28:25:9,-151:3:40
4388,YELARBON,QLD,-28:28:48,-150:43:12
4390,GOONDIWINDI,QLD,-28:01:28,-150:36:17
4401,OAKEY,QLD,355100::,-6960400::
4405,DALBY,QLD,-27:52:03,-150:22:40
4406,THE GUMS,QLD,-27:22:46,-150:03:54
4407,CECIL PLAINS,QLD,-27:38:42,-151:20:15
4408,COORANGA NORTH,QLD,-26:46:3,-151:24:23
4410,JANDOWAE,QLD,-26:46:50,-151:6:38
4411,WARRA,QLD,-26:53:39,-150:51:60
4412,BRIGALOW,QLD,-26:50:28,-150:47:19
4413,HOPELAND,QLD,-25:56:13,-150:43:13
4415,MILES,QLD,-26:39:07,-150:16:09
4416,CONDAMINE,QLD,-26:55:18,-149:52:47
4417,SURAT,QLD,-27:08:42,-149:08:09
4418,GULUGUBA,QLD,-26:21:57,-150:14:35
4419,WANDOAN,QLD,-26:1:26,-149:45:1
4420,TAROOM,QLD,-25:33:24,-149:38:51
4421,TARA,QLD,-27:45:13,-149:59:39
4422,MEANDARRA,QLD,-27:19:19,-149:52:39
4423,GLENMORGAN,QLD,-27:15:5,-149:40:31
4424,DRILLHAM,QLD,-26:38:36,-149:58:53
4425,DULACCA,QLD,-26:23:8,-149:49:53
4426,JACKSON,QLD,-26:25:19,-149:37:47
4427,YULEBA,QLD,-26:10:42,-149:34:39
